id	name	category
NCBIGene:64750	SMURF2	biolink:Gene
NCBIGene:80148	SLC66A2	biolink:Gene
NCBIGene:1212	CLTB	biolink:Gene
NCBIGene:51477	ISYNA1	biolink:Gene
NCBIGene:110806271	DDIT4-AS1	biolink:Gene
NCBIGene:81488	POLR2M	biolink:Gene
NCBIGene:4778	NFE2	biolink:Gene
NCBIGene:1602	DACH1	biolink:Gene
NCBIGene:389362	PSMG4	biolink:Gene
NCBIGene:23583	SMUG1	biolink:Gene
NCBIGene:80863	PRRT1	biolink:Gene
NCBIGene:171017	ZNF384	biolink:Gene
NCBIGene:54892	NCAPG2	biolink:Gene
NCBIGene:10289	EIF1B	biolink:Gene
NCBIGene:154007	SNRNP48	biolink:Gene
NCBIGene:144608	C12orf60	biolink:Gene
NCBIGene:148156	ZNF558	biolink:Gene
NCBIGene:100505696	SH3BP5-AS1	biolink:Gene
NCBIGene:7766	ZNF223	biolink:Gene
NCBIGene:57661	PHRF1	biolink:Gene
NCBIGene:57190	SELENON	biolink:Gene
NCBIGene:81615	TMEM163	biolink:Gene
NCBIGene:388335	TMEM220	biolink:Gene
NCBIGene:55336	FBXL8	biolink:Gene
NCBIGene:51101	ZC2HC1A	biolink:Gene
NCBIGene:57647	DHX37	biolink:Gene
NCBIGene:9731	CEP104	biolink:Gene
NCBIGene:81037	CLPTM1L	biolink:Gene
NCBIGene:8828	NRP2	biolink:Gene
NCBIGene:55149	MTPAP	biolink:Gene
NCBIGene:11218	DDX20	biolink:Gene
NCBIGene:284325	ACTMAP	biolink:Gene
NCBIGene:23171	GPD1L	biolink:Gene
NCBIGene:101929010	SIRPG-AS1	biolink:Gene
NCBIGene:55172	DNAAF2	biolink:Gene
NCBIGene:5205	ATP8B1	biolink:Gene
NCBIGene:4815	NINJ2	biolink:Gene
NCBIGene:374655	ZNF710	biolink:Gene
NCBIGene:26012	NSMF	biolink:Gene
NCBIGene:6249	CLIP1	biolink:Gene
NCBIGene:6827	SUPT4H1	biolink:Gene
NCBIGene:113835	ZNF257	biolink:Gene
NCBIGene:2824	GPM6B	biolink:Gene
NCBIGene:124908063	LINC01825	biolink:Gene
NCBIGene:402778	IFITM10	biolink:Gene
NCBIGene:103352539	LINC01410	biolink:Gene
NCBIGene:9270	ITGB1BP1	biolink:Gene
NCBIGene:51106	TFB1M	biolink:Gene
NCBIGene:55735	DNAJC11	biolink:Gene
NCBIGene:399979	SNX19	biolink:Gene
NCBIGene:29958	DMGDH	biolink:Gene
NCBIGene:57508	INTS2	biolink:Gene
NCBIGene:317671	RFESD	biolink:Gene
NCBIGene:64417	TMEM267	biolink:Gene
NCBIGene:56180	MOSPD1	biolink:Gene
NCBIGene:79661	NEIL1	biolink:Gene
NCBIGene:9440	MED17	biolink:Gene
NCBIGene:9521	EEF1E1	biolink:Gene
NCBIGene:92342	METTL18	biolink:Gene
NCBIGene:57143	ADCK1	biolink:Gene
NCBIGene:112611	RWDD2A	biolink:Gene
NCBIGene:153469	JAKMIP2-AS1	biolink:Gene
NCBIGene:23456	ABCB10	biolink:Gene
NCBIGene:158747	MOSPD2	biolink:Gene
NCBIGene:55706	NDC1	biolink:Gene
NCBIGene:80306	MED28	biolink:Gene
NCBIGene:401563	LINC02908	biolink:Gene
NCBIGene:7789	ZXDA	biolink:Gene
NCBIGene:54468	MIOS	biolink:Gene
NCBIGene:116349	EXOC3-AS1	biolink:Gene
NCBIGene:127281	PRXL2B	biolink:Gene
NCBITaxon:114	Gemmata obscuriglobus	biolink:OrganismTaxon
NCBIGene:440348	NPIPB15	biolink:Gene
NCBIGene:150142	ZNF295-AS1	biolink:Gene
NCBIGene:60686	C14orf93	biolink:Gene
NCBIGene:662	BNIP1	biolink:Gene
NCBIGene:7844	RNF103	biolink:Gene
NCBIGene:101929163	TSBP1-AS1	biolink:Gene
NCBIGene:10644	IGF2BP2	biolink:Gene
NCBIGene:104355426	LENG8-AS1	biolink:Gene
NCBIGene:283596	SNHG10	biolink:Gene
NCBIGene:9254	CACNA2D2	biolink:Gene
NCBIGene:113179	ADAT3	biolink:Gene
NCBIGene:3070	HELLS	biolink:Gene
NCBIGene:100507404	TMLHE-AS1	biolink:Gene
NCBIGene:79968	WDR76	biolink:Gene
NCBIGene:221143	EEF1AKMT1	biolink:Gene
NCBIGene:81889	FAHD1	biolink:Gene
NCBIGene:4222	MEOX1	biolink:Gene
NCBIGene:497258	BDNF-AS	biolink:Gene
NCBIGene:101928464	ZNF433-AS1	biolink:Gene
NCBIGene:55286	PGCKA1	biolink:Gene
NCBIGene:63910	SLC17A9	biolink:Gene
NCBIGene:5439	POLR2J	biolink:Gene
NCBIGene:23729	SHPK	biolink:Gene
NCBIGene:10434	LYPLA1	biolink:Gene
NCBIGene:51389	RWDD1	biolink:Gene
UniProtKB:A0A1B0GX78	TVBL5_HUMAN T cell receptor beta variable 12-5 (sprot)	biolink:Protein
NCBIGene:80758	PRR7	biolink:Gene
NCBIGene:51016	EMC9	biolink:Gene
NCBIGene:51009	DERL2	biolink:Gene
NCBIGene:414	ARSD	biolink:Gene
NCBIGene:84190	METTL25	biolink:Gene
NCBITaxon:326424	Frankia alni ACN14a	biolink:OrganismTaxon
NCBIGene:118812	MORN4	biolink:Gene
NCBIGene:57026	PDXP	biolink:Gene
NCBIGene:55184	DZANK1	biolink:Gene
NCBIGene:79947	DHDDS	biolink:Gene
NCBIGene:388531	RGS9BP	biolink:Gene
NCBIGene:6242	RTKN	biolink:Gene
NCBIGene:123096	SLC25A29	biolink:Gene
NCBIGene:57691	KIAA1586	biolink:Gene
NCBIGene:83695	RHNO1	biolink:Gene
NCBIGene:254225	RNF169	biolink:Gene
NCBIGene:27095	TRAPPC3	biolink:Gene
NCBIGene:5437	POLR2H	biolink:Gene
NCBIGene:84626	KRBA1	biolink:Gene
NCBIGene:54930	HAUS4	biolink:Gene
NCBIGene:8503	PIK3R3	biolink:Gene
NCBIGene:221960	CCZ1B	biolink:Gene
NCBIGene:79087	ALG12	biolink:Gene
NCBIGene:55757	UGGT2	biolink:Gene
NCBIGene:54942	ABITRAM	biolink:Gene
NCBITaxon:138	Borrelia	biolink:OrganismTaxon
NCBIGene:79683	ZDHHC14	biolink:Gene
NCBIGene:54903	MKS1	biolink:Gene
NCBIGene:26275	HIBCH	biolink:Gene
NCBIGene:64779	MTHFSD	biolink:Gene
NCBIGene:64919	BCL11B	biolink:Gene
NCBIGene:1355	COX15	biolink:Gene
NCBIGene:51142	CHCHD2	biolink:Gene
UniProtKB:A0A075B6S5	KV127_HUMAN Immunoglobulin kappa variable 1-27 (sprot)	biolink:Protein
NCBIGene:55159	RFWD3	biolink:Gene
NCBIGene:28986	MAGEH1	biolink:Gene
NCBIGene:1796	DOK1	biolink:Gene
NCBIGene:55266	TMEM19	biolink:Gene
NCBIGene:168537	GIMAP7	biolink:Gene
NCBIGene:387707	CC2D2B	biolink:Gene
NCBIGene:4719	NDUFS1	biolink:Gene
NCBIGene:112487	DTD2	biolink:Gene
NCBIGene:79637	ARMC7	biolink:Gene
NCBIGene:6730	SRP68	biolink:Gene
NCBIGene:84303	CHCHD6	biolink:Gene
NCBIGene:158399	ZNF483	biolink:Gene
NCBIGene:401014	TEX41	biolink:Gene
NCBIGene:81550	TDRD3	biolink:Gene
NCBIGene:117178	SSX2IP	biolink:Gene
NCBIGene:5214	PFKP	biolink:Gene
NCBIGene:51287	COA4	biolink:Gene
NCBIGene:101929355	CFAP97D2	biolink:Gene
NCBIGene:9331	B4GALT6	biolink:Gene
NCBIGene:109729180	SNHG26	biolink:Gene
NCBIGene:80851	SH3BP5L	biolink:Gene
NCBIGene:7008	TEF	biolink:Gene
NCBIGene:80185	TTI2	biolink:Gene
NCBIGene:28920	IGKV2-29	biolink:Gene
NCBIGene:22894	DIS3	biolink:Gene
NCBIGene:100129842	ZNF737	biolink:Gene
NCBIGene:10051	SMC4	biolink:Gene
NCBIGene:57684	ZBTB26	biolink:Gene
NCBIGene:200035	NUDT17	biolink:Gene
NCBIGene:58473	PLEKHB1	biolink:Gene
NCBIGene:23633	KPNA6	biolink:Gene
NCBIGene:3632	INPP5A	biolink:Gene
NCBIGene:65264	UBE2Z	biolink:Gene
NCBIGene:27440	HDHD5	biolink:Gene
NCBIGene:100652865	LINC00539	biolink:Gene
NCBIGene:84276	NICN1	biolink:Gene
NCBIGene:122622	ADSS1	biolink:Gene
NCBIGene:339804	C2orf74	biolink:Gene
NCBIGene:11235	PDCD10	biolink:Gene
NCBIGene:121441	NEDD1	biolink:Gene
NCBIGene:84135	UTP15	biolink:Gene
NCBIGene:54332	GDAP1	biolink:Gene
NCBIGene:27166	PRELID1	biolink:Gene
NCBIGene:79797	ZNF408	biolink:Gene
NCBIGene:349136	WDR86	biolink:Gene
NCBIGene:541471	MIR4435-2HG	biolink:Gene
NCBIGene:55605	KIF21A	biolink:Gene
NCBIGene:51185	CRBN	biolink:Gene
NCBIGene:7692	ZNF133	biolink:Gene
NCBIGene:10765	KDM5B	biolink:Gene
NCBIGene:51218	GLRX5	biolink:Gene
NCBIGene:55062	WIPI1	biolink:Gene
NCBIGene:101927233	SEMA6A-AS1	biolink:Gene
NCBIGene:345462	ZNF879	biolink:Gene
NCBIGene:101929709	PARAIL	biolink:Gene
NCBIGene:92105	INTS4	biolink:Gene
NCBIGene:22950	SLC4A1AP	biolink:Gene
NCBIGene:130340	AP1S3	biolink:Gene
NCBIGene:57707	MEAK7	biolink:Gene
NCBIGene:55764	IFT122	biolink:Gene
NCBIGene:10020	GNE	biolink:Gene
NCBIGene:388536	ZNF790	biolink:Gene
NCBIGene:163087	ZNF383	biolink:Gene
NCBIGene:140578	CHODL	biolink:Gene
NCBIGene:84259	DCUN1D5	biolink:Gene
NCBIGene:8834	TMEM11	biolink:Gene
NCBIGene:140775	SMCR8	biolink:Gene
NCBIGene:55020	TTC38	biolink:Gene
NCBIGene:654346	LGALS9C	biolink:Gene
NCBIGene:503538	A1BG-AS1	biolink:Gene
NCBIGene:345778	MTX3	biolink:Gene
NCBIGene:83544	DNAL1	biolink:Gene
NCBIGene:7760	ZNF213	biolink:Gene
NCBIGene:7701	ZNF142	biolink:Gene
NCBIGene:1856	DVL2	biolink:Gene
NCBIGene:55425	GPALPP1	biolink:Gene
NCBIGene:54805	CNNM2	biolink:Gene
NCBIGene:8642	DCHS1	biolink:Gene
UniProtKB:A0A0C4DH68	KV224_HUMAN Immunoglobulin kappa variable 2-24 (sprot)	biolink:Protein
NCBIGene:8819	SAP30	biolink:Gene
NCBIGene:283219	KCTD21	biolink:Gene
NCBIGene:9136	RRP9	biolink:Gene
NCBIGene:9110	MTMR4	biolink:Gene
NCBIGene:55633	TBC1D22B	biolink:Gene
NCBIGene:80832	APOL4	biolink:Gene
NCBITaxon:2609253	Rathayibacter sp. VKM Ac-2760	biolink:OrganismTaxon
NCBIGene:4277	MICB	biolink:Gene
NCBIGene:64645	MFSD14A	biolink:Gene
NCBIGene:163786	SASS6	biolink:Gene
NCBIGene:3422	IDI1	biolink:Gene
NCBITaxon:2710756	Streptomyces bathyalis	biolink:OrganismTaxon
NCBIGene:26504	CNNM4	biolink:Gene
NCBIGene:90326	THAP3	biolink:Gene
NCBIGene:55334	SLC39A9	biolink:Gene
NCBIGene:26043	UBXN7	biolink:Gene
NCBIGene:24139	EML2	biolink:Gene
NCBIGene:9169	SCAF11	biolink:Gene
NCBIGene:10712	ENTREP3	biolink:Gene
NCBIGene:5864	RAB3A	biolink:Gene
UniProtKB:A0A584	TVBK2_HUMAN T cell receptor beta variable 11-2 (sprot)	biolink:Protein
NCBIGene:101867536	PRNCR1	biolink:Gene
NCBIGene:51070	NOSIP	biolink:Gene
NCBIGene:125919	ZNF543	biolink:Gene
NCBIGene:116449	CLNK	biolink:Gene
NCBIGene:51626	DYNC2LI1	biolink:Gene
NCBIGene:4810	NHS	biolink:Gene
NCBIGene:54855	TENT5C	biolink:Gene
NCBIGene:84520	GON7	biolink:Gene
NCBIGene:63905	MANBAL	biolink:Gene
NCBIGene:6785	ELOVL4	biolink:Gene
NCBIGene:79750	ZNF385D	biolink:Gene
NCBIGene:100507316	MINCR	biolink:Gene
NCBIGene:348327	ZNF530	biolink:Gene
NCBIGene:2591	GALNT3	biolink:Gene
UniProtKB:A0A576	TVB31_HUMAN T cell receptor beta variable 3-1 (sprot)	biolink:Protein
NCBIGene:139596	UPRT	biolink:Gene
NCBIGene:90459	ERI1	biolink:Gene
NCBIGene:125988	MICOS13	biolink:Gene
NCBIGene:728568	UQCC6	biolink:Gene
NCBIGene:27069	GHITM	biolink:Gene
NCBIGene:116113	FOXP4	biolink:Gene
NCBIGene:29062	WDR91	biolink:Gene
NCBIGene:7637	ZNF84	biolink:Gene
NCBIGene:26589	MRPL46	biolink:Gene
NCBIGene:106144528	DENND6A-AS1	biolink:Gene
NCBIGene:79149	ZSCAN5A	biolink:Gene
NCBIGene:113763	ZBED10P	biolink:Gene
NCBIGene:109729181	ZNF710-AS1	biolink:Gene
NCBIGene:5509	PPP1R3D	biolink:Gene
NCBIGene:2764	GMFB	biolink:Gene
NCBIGene:51720	UIMC1	biolink:Gene
NCBIGene:51550	CINP	biolink:Gene
NCBIGene:79867	TCTN2	biolink:Gene
NCBIGene:23510	KCTD2	biolink:Gene
NCBIGene:643680	MS4A4E	biolink:Gene
NCBIGene:100505812	CARD8-AS1	biolink:Gene
NCBIGene:100131434	EOLA1-DT	biolink:Gene
NCBIGene:23352	UBR4	biolink:Gene
NCBIGene:400761	LRRC8C-DT	biolink:Gene
NCBIGene:83657	DYNLRB2	biolink:Gene
NCBIGene:102724827	MIATNB	biolink:Gene
NCBIGene:286046	XKR6	biolink:Gene
NCBIGene:151056	PLB1	biolink:Gene
NCBIGene:118980	SFXN2	biolink:Gene
NCBIGene:79038	ZFYVE21	biolink:Gene
NCBIGene:6443	SGCB	biolink:Gene
NCBIGene:11043	MID2	biolink:Gene
NCBIGene:101929539	LINC01422	biolink:Gene
NCBIGene:101927288	MANEA-DT	biolink:Gene
UniProtKB:A0A5B7	TVB29_HUMAN T cell receptor beta variable 29-1 (sprot)	biolink:Protein
NCBIGene:5639	PRRG2	biolink:Gene
NCBIGene:126695	KDF1	biolink:Gene
NCBIGene:9927	MFN2	biolink:Gene
NCBIGene:23609	MKRN2	biolink:Gene
NCBIGene:55902	ACSS2	biolink:Gene
NCBIGene:51105	PHF20L1	biolink:Gene
NCBIGene:5892	RAD51D	biolink:Gene
NCBIGene:9016	SLC25A14	biolink:Gene
NCBIGene:93474	ZNF670	biolink:Gene
NCBIGene:10621	POLR3F	biolink:Gene
NCBIGene:5986	RFNG	biolink:Gene
NCBIGene:400916	CHCHD10	biolink:Gene
NCBIGene:100506084	ARL17B	biolink:Gene
NCBIGene:55876	GSDMB	biolink:Gene
NCBIGene:122060	SLAIN1	biolink:Gene
NCBIGene:54764	ZRANB1	biolink:Gene
NCBIGene:151246	SGO2	biolink:Gene
NCBIGene:56942	CMC2	biolink:Gene
NCBIGene:55280	CWF19L1	biolink:Gene
NCBIGene:25957	PNISR	biolink:Gene
NCBIGene:60558	GUF1	biolink:Gene
NCBIGene:84296	GINS4	biolink:Gene
NCBIGene:152185	SPICE1	biolink:Gene
NCBIGene:122394733	TMSB15C	biolink:Gene
UniProtKB:A0A0B4J273	TVA34_HUMAN T cell receptor alpha variable 34 (sprot)	biolink:Protein
NCBIGene:8195	MKKS	biolink:Gene
NCBIGene:8027	STAM	biolink:Gene
NCBIGene:57189	DENND11	biolink:Gene
NCBIGene:94039	ZNF101	biolink:Gene
NCBIGene:4995	OR3A2	biolink:Gene
NCBIGene:115727	RASGRP4	biolink:Gene
NCBIGene:388963	C2orf81	biolink:Gene
NCBIGene:342926	ZNF677	biolink:Gene
NCBIGene:26060	APPL1	biolink:Gene
NCBIGene:220980	TMEM72-AS1	biolink:Gene
NCBIGene:125170	MIEF2	biolink:Gene
NCBIGene:9217	VAPB	biolink:Gene
NCBIGene:27079	RPUSD2	biolink:Gene
NCBIGene:9786	KIAA0586	biolink:Gene
NCBIGene:25904	CNOT10	biolink:Gene
NCBIGene:8303	SNN	biolink:Gene
NCBIGene:6780	STAU1	biolink:Gene
NCBIGene:4298	MLLT1	biolink:Gene
NCBIGene:9150	CTDP1	biolink:Gene
NCBIGene:5826	ABCD4	biolink:Gene
UniProtKB:A0A0B4J1X5	HV374_HUMAN Immunoglobulin heavy variable 3-74 (sprot)	biolink:Protein
NCBIGene:8864	PER2	biolink:Gene
NCBIGene:10439	OLFM1	biolink:Gene
NCBIGene:159195	USP54	biolink:Gene
NCBIGene:140460	ASB7	biolink:Gene
NCBIGene:2969	GTF2I	biolink:Gene
NCBIGene:83879	CDCA7	biolink:Gene
NCBIGene:55850	USE1	biolink:Gene
NCBIGene:3608	ILF2	biolink:Gene
NCBIGene:84899	TMTC4	biolink:Gene
NCBIGene:55028	MTNAP1	biolink:Gene
NCBIGene:63943	FKBPL	biolink:Gene
NCBIGene:1662	DDX10	biolink:Gene
UniProtKB:A0A0K0K1A3	TVBJ1_HUMAN T cell receptor beta variable 10-1 (sprot)	biolink:Protein
NCBIGene:253832	ZDHHC20	biolink:Gene
NCBIGene:64792	IFT22	biolink:Gene
NCBIGene:5210	PFKFB4	biolink:Gene
NCBIGene:101929760	PIK3IP1-DT	biolink:Gene
NCBIGene:79008	SLX1B	biolink:Gene
NCBIGene:5834	PYGB	biolink:Gene
NCBIGene:51172	NAGPA	biolink:Gene
NCBIGene:9213	XPR1	biolink:Gene
NCBIGene:109729141	TDRKH-AS1	biolink:Gene
UniProtKB:A0A0B4J248	TVA11_HUMAN T cell receptor alpha variable 1-1 (sprot)	biolink:Protein
NCBIGene:148213	ZNF681	biolink:Gene
NCBIGene:79902	NUP85	biolink:Gene
NCBIGene:619279	ZNF704	biolink:Gene
NCBIGene:26231	FBXL9P	biolink:Gene
NCBIGene:29980	DONSON	biolink:Gene
NCBIGene:255520	ELMOD2	biolink:Gene
NCBIGene:129880	BBS5	biolink:Gene
NCBIGene:9588	PRDX6	biolink:Gene
NCBIGene:64081	PBLD	biolink:Gene
NCBIGene:9918	NCAPD2	biolink:Gene
NCBIGene:26995	TRUB2	biolink:Gene
NCBIGene:200765	TIGD1	biolink:Gene
NCBIGene:101927597	NCK1-DT	biolink:Gene
NCBIGene:10869	USP19	biolink:Gene
NCBIGene:147179	WIPF2	biolink:Gene
NCBIGene:4928	NUP98	biolink:Gene
NCBIGene:6576	SLC25A1	biolink:Gene
NCBITaxon:362257	Streptomyces vietnamensis	biolink:OrganismTaxon
NCBIGene:4931	NVL	biolink:Gene
NCBIGene:101926925	LINC01358	biolink:Gene
NCBIGene:57630	SH3RF1	biolink:Gene
NCBIGene:54107	POLE3	biolink:Gene
NCBIGene:55770	EXOC2	biolink:Gene
NCBIGene:387787	LIPT2	biolink:Gene
NCBIGene:2314	FLII	biolink:Gene
NCBITaxon:573729	Thermothelomyces thermophilus ATCC 42464	biolink:OrganismTaxon
NCBIGene:148423	C1orf52	biolink:Gene
NCBIGene:283514	SIAH3	biolink:Gene
NCBIGene:23113	CUL9	biolink:Gene
NCBIGene:283951	UQCC4	biolink:Gene
NCBIGene:10277	UBE4B	biolink:Gene
NCBIGene:55860	ACTR10	biolink:Gene
NCBIGene:100294362	RNF213-AS1	biolink:Gene
NCBIGene:140700	SAMD10	biolink:Gene
NCBIGene:728464	METTL24	biolink:Gene
NCBIGene:1663	DDX11	biolink:Gene
NCBIGene:6477	SIAH1	biolink:Gene
NCBIGene:60685	ZFAND3	biolink:Gene
NCBIGene:55582	KIF27	biolink:Gene
NCBIGene:58512	DLGAP3	biolink:Gene
NCBIGene:219623	TMEM26	biolink:Gene
NCBIGene:147991	DPY19L3	biolink:Gene
NCBIGene:84461	NEURL4	biolink:Gene
NCBIGene:54956	PARP16	biolink:Gene
NCBIGene:11138	TBC1D8	biolink:Gene
NCBIGene:115196	ZNF554	biolink:Gene
NCBIGene:83715	ESPN	biolink:Gene
NCBIGene:55178	MRM3	biolink:Gene
NCBIGene:79803	HPS6	biolink:Gene
NCBIGene:4901	NRL	biolink:Gene
NCBIGene:10782	ZNF274	biolink:Gene
NCBIGene:113277	TMEM106A	biolink:Gene
NCBIGene:79183	TTPAL	biolink:Gene
NCBIGene:92255	LMBRD2	biolink:Gene
NCBIGene:25973	PARS2	biolink:Gene
NCBIGene:222235	FBXL13	biolink:Gene
NCBIGene:80173	IFT74	biolink:Gene
NCBIGene:8501	SLC43A1	biolink:Gene
NCBIGene:51307	FAM53C	biolink:Gene
NCBIGene:619207	SCART1	biolink:Gene
NCBIGene:56605	ERO1B	biolink:Gene
NCBIGene:5334	PLCL1	biolink:Gene
NCBIGene:5277	PIGA	biolink:Gene
NCBIGene:64222	TOR3A	biolink:Gene
NCBIGene:114825	PWWP2A	biolink:Gene
NCBIGene:1108	CHD4	biolink:Gene
NCBIGene:494470	ARK2C	biolink:Gene
UniProtKB:A0A075B6S4	KVD17_HUMAN Immunoglobulin kappa variable 1D-17 (sprot)	biolink:Protein
NCBIGene:10806	SDCCAG8	biolink:Gene
NCBIGene:283587	HISLA	biolink:Gene
NCBIGene:27236	ARFIP1	biolink:Gene
NCBIGene:283461	REDIC1	biolink:Gene
NCBIGene:81609	SNX27	biolink:Gene
NCBIGene:84080	ENKD1	biolink:Gene
NCBIGene:10514	MYBBP1A	biolink:Gene
NCBIGene:84260	TCHP	biolink:Gene
NCBIGene:83592	AKR1E2	biolink:Gene
NCBIGene:9685	CLINT1	biolink:Gene
NCBIGene:9852	EPM2AIP1	biolink:Gene
NCBIGene:55614	KIF16B	biolink:Gene
UMLS:C3273770	Ig Lambda-1 Chain C Regions	biolink:ChemicalEntity
NCBIGene:51649	MRPS23	biolink:Gene
NCBIGene:169841	ZNF169	biolink:Gene
NCBIGene:57558	USP35	biolink:Gene
NCBIGene:55364	IMPACT	biolink:Gene
NCBIGene:9651	PLCH2	biolink:Gene
NCBIGene:388558	ZNF808	biolink:Gene
UniProtKB:A0A1B0GX56	TRDV1_HUMAN T cell receptor delta variable 1 (sprot)	biolink:Protein
NCBIGene:100131897	INSYN2B	biolink:Gene
NCBIGene:84942	WDR73	biolink:Gene
NCBIGene:7571	ZNF23	biolink:Gene
NCBIGene:7746	ZSCAN9	biolink:Gene
NCBIGene:54765	TRIM44	biolink:Gene
NCBIGene:84231	TRAF7	biolink:Gene
NCBIGene:9580	SOX13	biolink:Gene
NCBIGene:25850	ZNF345	biolink:Gene
NCBIGene:57565	KLHL14	biolink:Gene
NCBIGene:91687	CENPL	biolink:Gene
NCBIGene:28992	MACROD1	biolink:Gene
NCBIGene:158830	CXorf65	biolink:Gene
NCBIGene:6045	RNF2	biolink:Gene
NCBIGene:79594	MUL1	biolink:Gene
NCBIGene:79980	DSN1	biolink:Gene
NCBIGene:5728	PTEN	biolink:Gene
UMLS:C5457166	Phenylobacterium parvum	biolink:OrganismTaxon
NCBIGene:57727	NCOA5	biolink:Gene
NCBIGene:10717	AP4B1	biolink:Gene
NCBIGene:55006	TRMT61B	biolink:Gene
PR:000031988	T cell receptor gamma constant 2	biolink:Protein
NCBIGene:79815	NIPAL2	biolink:Gene
NCBIGene:55833	UBAP2	biolink:Gene
NCBITaxon:2865672	Nocardiopsis sp. MT53	biolink:OrganismTaxon
NCBIGene:10230	NBR2	biolink:Gene
NCBIGene:103091864	SNHG22	biolink:Gene
NCBIGene:105370676	LINC02320	biolink:Gene
NCBIGene:339883	APRG1	biolink:Gene
NCBIGene:84858	ZNF503	biolink:Gene
NCBIGene:57180	ACTR3B	biolink:Gene
NCBIGene:103021165	CASC19	biolink:Gene
NCBIGene:10658	CELF1	biolink:Gene
NCBIGene:9538	EI24	biolink:Gene
NCBIGene:10090	UST	biolink:Gene
NCBIGene:54093	SETD4	biolink:Gene
NCBIGene:25766	PRPF40B	biolink:Gene
NCBIGene:79568	MAIP1	biolink:Gene
NCBIGene:84267	QNG1	biolink:Gene
NCBIGene:100131067	CKMT2-AS1	biolink:Gene
NCBIGene:285605	DTWD2	biolink:Gene
NCBIGene:339487	ZBTB8OS	biolink:Gene
NCBIGene:27340	UTP20	biolink:Gene
NCBIGene:100505683	LINC01431	biolink:Gene
NCBIGene:5825	ABCD3	biolink:Gene
NCBIGene:9917	FAM20B	biolink:Gene
NCBIGene:91368	CDKN2AIPNL	biolink:Gene
NCBITaxon:296543	Thalassiosira pseudonana CCMP1335	biolink:OrganismTaxon
NCBIGene:9849	ZNF518A	biolink:Gene
NCBIGene:5296	PIK3R2	biolink:Gene
NCBIGene:284459	ZNF875	biolink:Gene
NCBIGene:100130581	LINC00910	biolink:Gene
NCBIGene:84933	C8orf76	biolink:Gene
NCBIGene:6100	RP9	biolink:Gene
NCBIGene:170958	ZNF525	biolink:Gene
NCBIGene:26515	TIMM10B	biolink:Gene
NCBIGene:100128890	FAM66B	biolink:Gene
NCBIGene:55112	DYNC2I1	biolink:Gene
NCBIGene:100129250	SMIM27	biolink:Gene
NCBIGene:51663	ZFR	biolink:Gene
NCBIGene:400242	DICER1-AS1	biolink:Gene
NCBIGene:254268	AKNAD1	biolink:Gene
NCBIGene:7088	TLE1	biolink:Gene
NCBIGene:79876	UBA5	biolink:Gene
NCBIGene:26262	TSPAN17	biolink:Gene
NCBIGene:222229	LRWD1	biolink:Gene
NCBIGene:115110	TNFRSF14-AS1	biolink:Gene
NCBIGene:51513	ETV7	biolink:Gene
NCBIGene:118460	EXOSC6	biolink:Gene
NCBIGene:1317	SLC31A1	biolink:Gene
NCBIGene:80724	ACAD10	biolink:Gene
UniProtKB:P01717	LV325_HUMAN Immunoglobulin lambda variable 3-25 (sprot)	biolink:Protein
NCBIGene:1107	CHD3	biolink:Gene
NCBIGene:92745	SLC38A5	biolink:Gene
NCBIGene:80039	FAM106A	biolink:Gene
NCBIGene:102724594	LOC102724594	biolink:Gene
NCBIGene:100129550	LINC02035	biolink:Gene
NCBIGene:83594	NUDT12	biolink:Gene
NCBIGene:54957	TXNL4B	biolink:Gene
NCBIGene:474343	SPIN2B	biolink:Gene
NCBIGene:6444	SGCD	biolink:Gene
NCBIGene:9091	PIGQ	biolink:Gene
NCBIGene:83451	ABHD11	biolink:Gene
NCBIGene:54629	MINDY2	biolink:Gene
NCBIGene:29988	SLC2A8	biolink:Gene
NCBIGene:11267	SNF8	biolink:Gene
NCBIGene:23310	NCAPD3	biolink:Gene
NCBIGene:8930	MBD4	biolink:Gene
NCBIGene:51805	COQ3	biolink:Gene
NCBIGene:9956	HS3ST2	biolink:Gene
NCBIGene:9921	RNF10	biolink:Gene
NCBIGene:7064	THOP1	biolink:Gene
UniProtKB:A0A075B6I9	LV746_HUMAN Immunoglobulin lambda variable 7-46 (sprot)	biolink:Protein
NCBITaxon:1069220	Mycolicibacillus koreensis	biolink:OrganismTaxon
NCBIGene:285498	RNF212	biolink:Gene
NCBIGene:55325	UFSP2	biolink:Gene
NCBIGene:54960	GEMIN8	biolink:Gene
NCBIGene:51633	OTUD6B	biolink:Gene
NCBIGene:100505538	RBM26-AS1	biolink:Gene
NCBIGene:140459	ASB6	biolink:Gene
NCBIGene:29083	GTPBP8	biolink:Gene
NCBIGene:26024	PTCD1	biolink:Gene
NCBIGene:57017	COQ9	biolink:Gene
NCBIGene:51304	ZDHHC3	biolink:Gene
NCBIGene:83637	ZMIZ2	biolink:Gene
NCBIGene:23600	AMACR	biolink:Gene
NCBIGene:23355	VPS8	biolink:Gene
NCBIGene:116362	RBP7	biolink:Gene
NCBIGene:10015	PDCD6IP	biolink:Gene
NCBIGene:91574	MTRFR	biolink:Gene
NCBIGene:5569	PKIA	biolink:Gene
NCBIGene:159090	PABIR2	biolink:Gene
NCBIGene:54834	GDAP2	biolink:Gene
